TeamId;ES L1 LW;ES L1 C;ES L1 RW;ES L1 LD;ES L1 RD;ES L2 LW;ES L2 C;ES L2 RW;ES L2 LD;ES L2 RD;ES L3 LW;ES L3 C;ES L3 RW;ES L3 LD;ES L3 RD;ES L4 LW;ES L4 C;ES L4 RW;ES L4 LD;ES L4 RD;PP5on4 L1 LW;PP5on4 L1 C;PP5on4 L1 RW;PP5on4 L1 LD;PP5on4 L1 RD;PP5on4 L2 LW;PP5on4 L2 C;PP5on4 L2 RW;PP5on4 L2 LD;PP5on4 L2 RD;PP5on3 L1 LW;PP5on3 L1 C;PP5on3 L1 RW;PP5on3 L1 LD;PP5on3 L1 RD;PP5on3 L2 LW;PP5on3 L2 C;PP5on3 L2 RW;PP5on3 L2 LD;PP5on3 L2 RD;PP4on3 L1 F1;PP4on3 L1 F2;PP4on3 L1 LD;PP4on3 L1 RD;PP4on3 L2 F1;PP4on3 L2 F2;PP4on3 L2 LD;PP4on3 L2 RD;PK4on5 L1 F1;PK4on5 L1 F2;PK4on5 L1 LD;PK4on5 L1 RD;PK4on5 L2 F1;PK4on5 L2 F2;PK4on5 L2 LD;PK4on5 L2 LD;PK4on5 L3 F1;PK4on5 L3 F2;PK4on5 L3 LD;PK4on5 L3 LD;PK3on5 L1 F1;PK3on5 L1 LD;PK3on5 L1 RD;PK3on5 L2 F1;PK3on5 L2 LD;PK3on5 L2 LD;PK3on4 L1 F1;PK3on4 L1 LD;PK3on4 L1 RD;PK3on4 L2 F1;PK3on4 L2 LD;PK3on4 L2 LD;4on4 L1 F1;4on4 L1 F2;4on4 L1 LD;4on4 L1 RD;4on4 L2 F1;4on4 L2 F2;4on4 L2 LD;4on4 L2 LD;3on3 L1 F1;3on3 L1 LD;3on3 L1 RD;3on3 L2 F1;3on3 L2 LD;3on3 L2 LD;Shootout 1;Shootout 2;Shootout 3;Shootout 4;Shootout 5;Goalie 1;Goalie 2;Extra Attacker 1;Extra Attacker 2;
108;182444;179283;180728;183350;183670;191751;185816;184922;-1;192671;197812;-1;190270;194204;196394;197913;-1;197028;;;182444;179283;190270;183670;192671;191751;185816;197028;-1;183350;182444;179283;190270;183670;192671;191751;185816;197028;-1;183350;190270;179283;197028;183670;180728;-1;182444;192671;180728;191751;183350;192671;184922;182444;-1;183670;-1;179283;194204;196394;191751;183350;192671;180728;-1;183670;191751;183350;192671;180728;-1;183670;180728;179283;183350;183670;191751;182444;-1;192671;180728;179283;183670;191751;182444;192671;179283;180728;197028;182444;190270;196372;189008;179283;180728;;;;
109;189211;189213;179440;181240;186509;190261;-1;182302;184511;-1;184572;186592;184942;187438;183662;202245;186474;-1;;;189211;189213;182302;-1;186509;190261;-1;184942;181240;183662;189211;189213;182302;186509;-1;190261;-1;184942;181240;183662;182302;189211;-1;186509;189213;184942;183662;181240;179440;-1;184511;186509;189211;-1;181240;-1;184572;182302;187438;183662;-1;184511;186509;179440;181240;-1;-1;184511;186509;179440;181240;-1;179440;189211;181240;186509;189213;182302;184511;-1;179440;189211;186509;184942;182302;-1;189211;-1;189213;190261;179440;182305;197038;189211;182302;;;;
110;-1;182318;189879;-1;-1;199384;184505;185887;189807;184539;192658;197018;202276;196230;-1;186530;-1;196919;;;199384;184505;196919;-1;196230;192658;197018;185887;186530;-1;199384;184505;196919;-1;196230;192658;197018;185887;186530;-1;197018;184505;196230;-1;192658;199384;186530;189807;182318;202276;-1;184539;-1;189879;189807;-1;184505;185887;-1;196230;182318;-1;184539;202276;189807;-1;182318;-1;184539;202276;189807;-1;184505;182318;-1;-1;-1;189879;189807;184539;184505;182318;-1;-1;189879;-1;184505;-1;185887;189879;182318;186527;-1;184505;182318;;;;
111;182300;180708;181229;179338;186662;-1;191904;187979;-1;188891;-1;189756;184506;193199;-1;183663;186484;202195;;;-1;180708;181229;179338;-1;-1;191904;187979;182300;193199;-1;180708;181229;-1;179338;182300;191904;187979;-1;193199;-1;181229;-1;179338;182300;187979;193199;-1;187979;180708;-1;186662;182300;186484;193199;-1;202195;184506;179338;188891;180708;-1;186662;187979;193199;-1;180708;-1;186662;187979;193199;-1;180708;181229;179338;186662;191904;187979;-1;188891;180708;181229;179338;191904;187979;-1;180708;191904;187979;181229;-1;-1;187550;191904;181229;;;;
112;181405;184652;177084;190128;194147;191795;186586;-1;191724;189752;185937;186660;-1;196908;184667;-1;192765;194104;;;185937;186586;177084;194147;189752;-1;184652;-1;190128;196908;185937;186586;177084;194147;189752;-1;184652;-1;190128;196908;185937;177084;189752;194147;181405;-1;196908;190128;185937;181405;191724;194147;-1;-1;196908;189752;177084;186660;190128;184667;181405;191724;194147;185937;196908;189752;181405;191724;194147;185937;196908;189752;191795;181405;190128;194147;185937;177084;191724;189752;191795;181405;194147;185937;177084;189752;177084;185937;191795;-1;181405;202246;188918;191795;185937;;;;
113;179324;191191;192667;190266;178450;185883;186559;189727;-1;192917;202288;-1;197113;195009;187539;-1;190052;189772;;;179324;191191;189727;186559;178450;185883;190052;192667;189772;-1;179324;191191;189727;186559;178450;185883;190052;192667;189772;-1;186559;191191;189727;178450;190052;179324;189772;-1;-1;197113;190266;178450;192667;179324;-1;192917;191191;-1;195009;187539;197113;190266;178450;-1;-1;192917;197113;190266;178450;-1;-1;192917;191191;179324;190266;178450;186559;185883;-1;192917;191191;179324;178450;186559;185883;190266;179324;192667;191191;189727;190266;191709;-1;179324;191191;;;;
114;188814;181268;186476;-1;186459;179296;186462;-1;185769;186531;183768;188920;181343;182333;196388;195047;-1;-1;;;188814;181268;186476;-1;-1;179296;186462;181343;185769;186459;188814;181268;186476;-1;-1;179296;186462;181343;186459;185769;188814;181268;186476;-1;181343;-1;186459;185769;181268;-1;182333;186531;186476;188814;-1;196388;181343;-1;185769;186459;-1;182333;186531;181268;-1;196388;-1;182333;186531;181268;-1;196388;188814;181268;-1;186531;-1;186476;185769;186459;188814;181268;-1;-1;186476;185769;181268;179296;186476;188814;-1;183775;187699;181268;188814;;;;
115;187354;182298;181428;182312;191720;-1;186684;191136;196416;197122;189769;189800;179609;186442;184635;190286;184841;188880;;;189769;182298;181428;190286;182312;184841;186684;188880;184635;196416;189769;182298;181428;190286;182312;184841;186684;188880;184635;196416;189769;182298;190286;182312;186684;184841;181428;184635;181428;-1;182312;191720;187354;191136;186442;197122;179609;189800;196416;184635;-1;182312;191720;181428;186442;197122;-1;182312;191720;181428;186442;197122;191136;181428;182312;191720;179609;187354;196416;197122;191136;181428;182312;179609;187354;191720;184841;191136;181428;186684;191720;186450;183693;181428;187354;;;;
116;191112;180733;191780;180656;185039;188901;183792;189913;183769;-1;-1;191710;177094;189021;192901;186647;187436;194434;;;191780;180733;177094;187436;185039;191112;183792;189913;-1;180656;191780;180733;177094;187436;185039;191112;183792;189913;-1;180656;187436;180733;177094;185039;191112;191780;180656;-1;191710;191780;180656;-1;189913;-1;183769;192901;188901;191112;185039;189021;191780;180656;-1;191710;183769;192901;191780;180656;-1;191710;183769;192901;180733;191780;180656;185039;189913;183792;183769;-1;180733;191780;180656;191710;183792;185039;185039;191780;187436;189913;191710;188888;185812;191780;187436;;;;
117;183979;183689;180389;191907;184683;178562;195097;179715;191914;-1;194429;182304;190127;189746;197794;184516;197276;197112;;;183979;183689;179715;182304;191914;194429;195097;180389;189746;184683;183979;183689;179715;195097;191914;194429;182304;180389;189746;184683;179715;183689;195097;191914;183979;182304;180389;189746;180389;183979;191907;-1;197276;190127;191914;197794;197112;178562;189746;184683;180389;191907;-1;183979;191914;197794;180389;191907;-1;183979;191914;197794;183689;180389;191907;184683;183979;179715;191914;-1;183689;180389;184683;183979;179715;191907;180389;183689;179715;194429;183979;184533;184592;183689;183979;;;;
118;191876;179308;-1;-1;183776;-1;-1;184535;191164;197247;182335;197138;186622;-1;199455;191686;-1;200318;;;-1;179308;-1;-1;183776;191876;-1;186622;197247;199455;-1;179308;-1;-1;183776;191876;-1;186622;197247;199455;-1;179308;-1;183776;-1;-1;199455;197247;182335;179308;-1;183776;184535;200318;191164;197247;186622;191876;-1;199455;179308;-1;183776;182335;191164;-1;179308;-1;183776;182335;191164;-1;-1;179308;-1;183776;184535;-1;191164;197247;-1;179308;-1;184535;-1;183776;191686;197247;-1;-1;184535;184563;191026;179308;-1;;;;
119;-1;192793;-1;-1;186579;191166;184904;186680;181286;183793;-1;-1;190028;191854;186485;-1;182471;192912;;;-1;192793;-1;181286;183793;-1;-1;186680;182471;-1;-1;192793;-1;181286;183793;-1;-1;186680;182471;-1;192793;-1;-1;181286;-1;-1;186680;183793;-1;-1;-1;186579;192912;186680;191854;186485;-1;190028;181286;183793;-1;-1;186579;-1;191854;186485;-1;-1;186579;-1;191854;186485;-1;-1;-1;186579;184904;192793;181286;183793;-1;-1;-1;184904;192793;186579;-1;192793;183793;-1;191166;192776;195017;-1;192793;;;;
120;186551;194449;179279;189768;191753;191802;186577;182327;190167;191788;196340;-1;187346;199487;194228;197081;183696;186828;;;186551;-1;179279;189768;191788;196340;197081;182327;194228;191753;186551;-1;179279;189768;191788;196340;197081;182327;194228;191753;-1;179279;186551;189768;196340;197081;194228;191788;186577;187346;190167;191753;191802;186551;199487;191788;183696;182327;189768;194228;186577;190167;191753;187346;199487;191788;186577;190167;191753;187346;199487;191788;186551;179279;189768;191753;186577;194449;190167;191788;186551;179279;189768;186577;194449;191753;182327;179279;197081;194449;194228;183755;189734;179279;186551;;;;
121;178525;189831;185965;179319;187557;184549;193861;192654;187421;-1;-1;183688;183675;191835;191865;189760;187326;186634;;;178525;193861;185965;-1;-1;184549;189831;192654;191865;187421;178525;193861;185965;-1;-1;184549;189831;192654;191865;187421;178525;185965;193861;-1;189831;-1;192654;191865;192654;189831;179319;187557;184549;183675;-1;191835;186634;189760;187421;191865;189831;179319;187557;192654;-1;191835;189831;179319;187557;192654;-1;191835;178525;185965;179319;187557;192654;189831;187421;-1;178525;185965;187557;192654;189831;179319;193861;192654;-1;178525;183675;186572;192645;185965;189831;;;;
122;186667;183782;184596;-1;179334;184657;186653;-1;-1;194227;184537;192753;197015;187325;184579;181396;188992;191154;;;186667;186653;184596;-1;194227;184537;192753;197015;-1;179334;186667;186653;184596;194227;-1;184537;192753;-1;197015;179334;-1;184596;197015;194227;192753;186653;179334;-1;184657;181396;187325;179334;184596;-1;-1;184579;183782;186667;-1;194227;181396;187325;179334;184657;-1;184579;181396;187325;179334;184657;-1;184579;184596;181396;-1;179334;183782;-1;-1;184579;184596;181396;-1;183782;-1;179334;184596;197015;181396;184657;186653;186520;184932;184596;183782;;;;
123;196392;185786;186413;178468;191749;189218;189830;180684;-1;184527;189790;-1;-1;184547;196263;202311;-1;195258;;;196392;185786;186413;180684;178468;189790;-1;-1;189830;-1;196392;185786;186413;180684;178468;189790;-1;-1;189830;-1;180684;186413;196392;178468;185786;189790;-1;-1;186413;185786;-1;191749;189830;196392;184547;184527;-1;-1;178468;196263;186413;-1;191749;185786;184547;184527;186413;-1;191749;185786;184547;184527;185786;186413;178468;191749;196392;180684;-1;184527;185786;186413;178468;196392;180684;-1;180684;186413;196392;178468;-1;185775;191125;186413;196392;;;;
124;192542;-1;180546;180560;185570;-1;-1;186642;-1;188742;186604;-1;186589;190997;195269;197054;191003;191800;;;192542;-1;180546;-1;-1;197054;-1;186589;185570;180560;192542;-1;180546;-1;-1;197054;-1;186589;180560;185570;192542;180546;-1;-1;186589;197054;-1;180560;-1;191800;180560;185570;-1;-1;190997;188742;180546;186604;-1;195269;-1;180560;185570;191800;190997;188742;-1;180560;185570;191800;190997;188742;-1;180546;180560;185570;-1;-1;-1;188742;-1;180546;180560;-1;-1;185570;180546;186604;192542;-1;197054;-1;195089;180546;-1;;;;
125;182122;-1;186569;186535;186770;203022;191889;-1;185954;-1;186501;196895;194125;187357;185957;185804;191764;200223;;;182122;-1;200223;186770;186535;203022;191764;185804;-1;185954;182122;-1;200223;186770;186535;203022;191764;185804;-1;185954;-1;182122;186535;186770;185804;200223;186569;-1;186569;203022;186535;185957;194125;-1;185954;186770;196895;191889;187357;-1;203022;186535;185957;186569;185954;186770;203022;186535;185957;186569;185954;186770;-1;182122;186535;186770;-1;186569;185954;-1;-1;182122;186535;-1;186569;186770;182122;186535;186770;-1;185804;179350;191813;182122;-1;;;;
126;-1;179701;-1;183796;184529;201650;186654;187670;182306;183970;189224;202253;186596;193056;191906;184805;197775;189920;;;-1;186654;-1;183796;182306;201650;179701;187670;193056;184529;-1;186654;-1;183796;182306;201650;179701;187670;193056;184529;179701;186654;182306;183796;197775;-1;184529;193056;-1;189920;183796;183970;179701;186596;182306;184529;189224;202253;193056;191906;189920;183796;183970;-1;182306;184529;189920;183796;183970;-1;182306;184529;-1;179701;183796;184529;187670;186654;182306;183970;-1;179701;183796;187670;186654;182306;186654;182306;187670;197775;179701;180731;183698;179701;202253;;;;
127;180649;-1;186666;189197;183982;183999;190057;183951;-1;181426;194116;194970;196381;197044;-1;194420;185951;;;;180649;-1;183951;181426;183982;183999;190057;186666;194970;-1;180649;-1;183951;181426;183982;183999;190057;186666;185951;-1;-1;183951;190057;181426;185951;186666;194970;183982;194420;186666;189197;-1;183999;-1;-1;183982;180649;183951;181426;197044;186666;189197;-1;194420;-1;183982;186666;189197;-1;194420;-1;183982;180649;186666;189197;183982;-1;183951;-1;181426;180649;186666;183982;-1;183951;181426;186666;190057;183951;185951;180649;186580;191171;180649;186666;;;;
128;194452;177123;183927;183820;178579;184037;182362;-1;185031;187306;189035;-1;-1;183893;189928;197762;182372;185832;;;189035;177123;183927;178579;183820;194452;-1;-1;185031;183893;189035;177123;183927;178579;183820;194452;-1;-1;185031;183893;-1;177123;183820;178579;182362;182372;189035;185031;183927;182362;187306;178579;-1;184037;189928;183893;-1;177123;183820;185031;182362;187306;189928;183927;183893;178579;182362;187306;189928;183927;183893;178579;182362;177123;183820;178579;-1;183927;185031;187306;182362;177123;178579;-1;183927;183820;177123;182362;197762;-1;178579;-1;183934;177123;183927;;;;
129;182405;191049;194482;178503;178291;187662;-1;-1;-1;199709;192531;185819;188972;192493;191229;-1;-1;184709;;;182405;191049;194482;178503;178291;188972;185819;-1;-1;199709;182405;191049;194482;178503;178291;188972;185819;-1;-1;199709;191049;182405;178291;178503;188972;185819;-1;199709;192531;187662;-1;178291;-1;-1;178503;199709;182405;184709;192493;191229;187662;-1;178291;-1;178503;199709;187662;-1;178291;192531;178503;199709;194482;182405;178503;178291;-1;187662;-1;199709;194482;182405;178503;191049;187662;178291;178291;182405;178503;194482;-1;183905;189264;182405;194482;;;;
130;-1;182381;191589;183738;-1;-1;-1;191583;185972;187587;177117;183836;199606;186351;-1;195492;189964;-1;;;-1;-1;191589;183738;187587;195492;182381;191583;183836;-1;-1;-1;191589;183738;187587;195492;182381;191583;183836;-1;-1;191589;-1;183738;183836;195492;189964;187587;-1;-1;185972;-1;177117;199606;183738;-1;191589;189964;186351;187587;-1;185972;-1;-1;183738;-1;-1;185972;-1;-1;183738;-1;182381;191589;183738;-1;-1;-1;185972;187587;182381;191589;183738;-1;-1;185972;-1;191589;189964;-1;191583;197759;200436;191589;182381;;;;
131;183803;195184;-1;-1;-1;-1;184715;183709;;181112;182344;194397;189143;187573;199744;;188933;180742;;;183803;195184;-1;181112;199744;182344;184715;183709;-1;-1;183803;195184;-1;181112;199744;182344;184715;183709;-1;-1;-1;195184;183709;181112;184715;183803;182344;199744;183709;-1;-1;-1;-1;183803;;187573;182344;;181112;199744;-1;-1;-1;183709;;187573;-1;-1;-1;183709;;187573;183709;-1;-1;-1;-1;183803;;181112;183709;-1;-1;-1;183803;-1;183803;-1;183709;182344;189143;-1;182395;-1;183709;;;;
132;178651;183725;184019;181158;191458;-1;184046;198066;186363;187300;189059;-1;183938;189929;196819;189260;-1;188968;;;178651;184046;184019;181158;187300;-1;-1;198066;196819;186363;178651;184046;184019;181158;187300;-1;-1;198066;196819;186363;178651;184046;181158;187300;-1;184019;191458;196819;-1;188968;186363;191458;178651;189260;189929;187300;183725;184019;181158;196819;-1;186363;191458;188968;189929;187300;-1;186363;191458;188968;189929;187300;184019;178651;186363;191458;-1;183725;181158;187300;184019;178651;186363;-1;183725;181158;181158;191458;-1;186363;187300;-1;196809;178651;184019;;;;
133;189239;184717;-1;183736;-1;182432;180780;182412;-1;187661;200408;195532;-1;191216;-1;183911;183937;-1;;;189239;184717;-1;-1;187661;182432;180780;182412;195532;183736;189239;184717;-1;-1;187661;182432;180780;182412;195532;183736;184717;-1;189239;-1;195532;180780;183937;187661;182432;182412;-1;-1;-1;-1;183736;191216;183911;184717;187661;-1;182412;-1;-1;182432;183736;191216;182412;-1;-1;182432;183736;191216;182412;-1;183736;-1;189239;184717;-1;187661;182412;-1;-1;189239;184717;187661;-1;182432;-1;189239;183937;192499;202059;182412;189239;;;;
134;-1;186001;-1;185286;180747;191223;-1;185842;182431;196802;-1;-1;-1;-1;187623;184021;196823;202051;;;-1;186001;185842;185286;180747;184021;-1;-1;-1;-1;-1;186001;185842;185286;180747;184021;-1;-1;-1;-1;185842;186001;-1;185286;-1;-1;196823;180747;-1;186001;182431;196802;202051;191223;-1;180747;-1;-1;185286;187623;-1;182431;196802;186001;-1;180747;-1;182431;196802;186001;-1;180747;-1;186001;185286;180747;185842;-1;182431;196802;-1;186001;180747;185842;-1;185286;-1;186001;180747;196823;191223;183730;187632;186001;191223;;;;
135;-1;-1;182425;-1;-1;187605;-1;178674;-1;-1;189091;191057;186366;-1;187621;192813;184010;198119;;;187605;-1;178674;-1;-1;-1;184010;182425;186366;-1;187605;-1;178674;-1;-1;-1;184010;182425;186366;-1;178674;-1;-1;-1;184010;182425;186366;-1;191057;182425;-1;187621;192813;187605;-1;-1;178674;186366;-1;-1;191057;-1;187621;182425;-1;-1;191057;-1;187621;182425;-1;-1;-1;182425;-1;-1;186366;178674;-1;-1;-1;182425;-1;186366;178674;-1;-1;182425;-1;-1;184010;183844;187578;182425;-1;;;;
136;186360;185856;189142;183824;-1;191579;-1;178692;194153;178617;-1;;182390;194323;183739;192831;-1;192835;;;186360;185856;189142;191579;-1;-1;-1;182390;183739;183824;186360;185856;189142;191579;-1;-1;-1;182390;183739;183824;185856;186360;191579;-1;189142;-1;183824;183739;186360;185856;183824;178617;-1;191579;194153;183739;178692;189142;194323;-1;186360;183824;178617;185856;194153;183739;186360;183824;178617;185856;194153;183739;185856;186360;183824;-1;189142;191579;194153;178617;185856;186360;178617;-1;191579;-1;185856;189142;-1;182390;186360;-1;187657;186360;191579;;;;
137;182433;-1;178491;181140;183702;183817;196843;196309;-1;190661;-1;-1;-1;189133;185982;192881;191082;183949;;;183817;-1;178491;189133;183702;182433;-1;196309;181140;-1;183817;-1;178491;189133;183702;182433;-1;196309;181140;-1;178491;-1;183817;189133;182433;-1;181140;183702;192881;182433;181140;190661;-1;-1;-1;185982;-1;196843;189133;183702;192881;181140;190661;182433;-1;185982;192881;181140;190661;182433;-1;185982;-1;182433;181140;183702;178491;196843;-1;190661;-1;182433;181140;183817;196843;-1;182433;-1;181140;-1;191082;183904;-1;182433;-1;;;;
138;183944;189121;187272;-1;178817;-1;191219;-1;191234;180626;-1;183857;192496;195196;186355;183842;187646;182388;;;183944;191219;187272;178817;180626;-1;189121;182388;183857;191234;183944;191219;187272;178817;180626;-1;189121;182388;183857;191234;189121;191219;180626;178817;183857;183944;-1;191234;192496;-1;-1;186355;189121;191219;195196;178817;183857;183944;191234;180626;-1;-1;186355;192496;195196;178817;-1;-1;186355;192496;195196;178817;191219;189121;-1;178817;183857;183944;191234;180626;189121;191219;178817;183857;183944;180626;187272;-1;180626;189121;-1;183870;-1;189121;183944;;;;
139;184708;178779;189953;191236;180782;183833;191053;183726;194374;187303;189243;183812;187583;182378;183714;-1;199635;187607;;;184708;178779;189953;180782;187303;-1;191053;183726;187583;191236;184708;178779;189953;183726;180782;-1;183812;187583;187303;191236;189953;184708;183726;180782;178779;187583;191236;187303;189243;183833;191236;194374;178779;191053;180782;183714;189953;184708;187303;182378;183833;191236;194374;189243;182378;183714;183833;191236;194374;189243;182378;183714;184708;178779;191236;180782;183726;189953;194374;187303;184708;178779;180782;183726;189953;187303;-1;187583;199635;183833;189243;178789;182339;178779;184708;;;;
140;182427;-1;-1;-1;183936;179495;186006;182399;-1;189043;-1;182352;-1;-1;199501;182363;189237;186353;;;179495;-1;-1;182427;-1;-1;186006;186353;183936;-1;179495;-1;-1;182427;-1;-1;186006;186353;182399;183936;179495;-1;182427;183936;182399;186353;-1;-1;182427;182363;-1;189043;182399;-1;-1;199501;189237;179495;-1;183936;182427;-1;189043;182363;-1;199501;182427;-1;189043;182399;-1;199501;182427;-1;-1;183936;179495;182399;-1;189043;182427;-1;183936;179495;182399;-1;-1;189237;-1;186353;182399;196812;196445;-1;182427;;;;
141;183852;-1;182341;177180;-1;187588;-1;-1;186345;187287;185999;196419;-1;191235;-1;189240;186373;187308;;;183852;-1;182341;-1;177180;187588;196419;-1;191235;187287;183852;-1;182341;177180;191235;187588;-1;-1;196419;187287;-1;182341;-1;177180;-1;196419;187287;191235;-1;-1;186345;-1;185999;182341;-1;177180;-1;-1;191235;187287;-1;186345;-1;-1;-1;177180;-1;186345;-1;-1;-1;177180;-1;182341;177180;-1;-1;-1;186345;187287;-1;182341;177180;-1;-1;186345;182341;177180;-1;-1;187308;191574;197756;182341;177180;;;;
142;182435;183878;181114;191065;184710;189083;186368;194467;187630;183814;182359;194339;184013;183888;191575;189252;-1;177112;;;182435;183878;184013;177112;191065;189083;186368;181114;194467;187630;189083;183878;184013;177112;191065;182435;186368;181114;194467;187630;184013;183878;177112;191065;181114;186368;194467;187630;189252;-1;187630;183814;181114;194467;183888;184710;189083;183878;191575;191065;-1;187630;183814;189252;183888;184710;-1;187630;183814;189252;183888;184710;182435;181114;191065;184710;194467;183878;187630;183814;181114;182435;191065;194467;183878;187630;194467;183878;177112;189083;191065;183859;177156;183878;182435;;;;
143;191600;178514;187304;177195;184005;190314;189106;186370;185834;189039;196825;197273;-1;194480;196285;-1;189136;186014;;;196825;178514;187304;189039;184005;191600;189136;186370;197273;177195;196825;178514;187304;189039;184005;191600;189136;186370;197273;177195;196825;178514;189136;189039;191600;197273;177195;184005;-1;189106;185834;184005;191600;-1;194480;189039;186370;190314;177195;196285;189106;185834;184005;-1;194480;189039;189106;185834;184005;-1;194480;189039;191600;178514;177195;184005;186370;190314;185834;189039;191600;178514;184005;186370;190314;189039;189136;190314;178514;187304;196825;-1;191218;189106;191600;;;;
144;182409;189053;-1;190322;177200;179517;186378;192836;187653;177174;192502;183806;184711;183744;195810;194491;202999;-1;;;182409;189053;192836;177200;195810;192502;186378;-1;194491;177174;182409;189053;192836;177200;195810;192502;186378;-1;194491;177174;182409;189053;186378;177200;192502;192836;194491;195810;-1;-1;190322;183744;183806;179517;187653;177174;184711;189053;195810;177200;-1;190322;183744;179517;187653;177174;-1;190322;183744;179517;187653;177174;182409;189053;190322;177200;179517;186378;187653;177174;182409;189053;177200;179517;186378;190322;189053;194491;179517;182409;-1;184738;183885;189053;182409;;;;
149;170498;86785;171945;86119;85272;166684;173361;149494;165674;85994;86316;87004;84989;85488;85285;;46340;;;;170498;86785;149494;86119;85272;166684;173361;171945;85488;165674;170498;86785;149494;86119;85272;166684;173361;171945;85488;165674;171945;149494;85272;86119;86785;84989;165674;85488;86316;173361;165674;85994;166684;84989;86119;85285;86785;171945;85488;85272;173361;165674;85994;86316;86119;85285;173361;165674;85994;86316;86119;85285;171945;149494;86119;85272;87004;84989;165674;85994;171945;149494;86119;86785;84989;85272;87004;84989;173361;149494;165674;-1;141419;87004;86785;;;;
151;166383;91719;85044;86145;91242;166393;170131;-1;85160;89707;173847;171720;170581;87146;85114;;;173144;;;166393;91719;170581;91242;89707;173847;170131;85044;85114;86145;166393;91719;170581;91242;89707;173847;170131;85044;85114;86145;91719;166393;89707;91242;171720;170131;86145;85114;166383;173847;86145;85160;85044;-1;87146;91242;173144;166393;85114;89707;166383;86145;85160;173847;87146;91242;166383;86145;85160;173847;87146;91242;166393;166383;86145;91242;91719;173847;85160;89707;166393;166383;91242;91719;173847;86145;173847;85114;166393;91719;166383;85507;-1;173847;85044;;;;
152;64912;86798;141355;75070;86931;166315;171573;149412;86992;75232;171414;44150;163871;86496;85384;;;164915;;;64912;86798;141355;75070;86992;166315;171573;163871;86931;86496;64912;86798;141355;75070;86992;166315;171573;163871;86931;86496;141355;86798;171573;75070;163871;64912;86931;86992;86798;166315;75070;86931;171573;141355;86992;75232;149412;64912;86496;85384;166315;75070;86931;86798;86992;75232;166315;75070;86931;86798;86992;75232;141355;86798;75070;86931;64912;171573;86992;75232;141355;86798;75070;64912;171573;86931;141355;171573;86798;44150;163871;178911;178950;86798;141355;;;;
157;75376;85793;86013;86729;86051;85780;85525;86044;149372;69938;141623;170592;86819;91672;168065;;85220;;;;85780;85793;85525;86729;69938;75376;170592;86013;91672;168065;85780;85793;85525;86729;69938;75376;170592;86013;91672;168065;85525;85793;69938;86729;170592;85780;75376;91672;86013;86819;149372;86051;75376;86044;91672;168065;141623;85220;86729;69938;86819;149372;86051;86013;91672;168065;86819;149372;86051;86013;91672;168065;86044;86013;86729;86051;85793;75376;149372;69938;86044;86013;86051;85793;75376;86729;86044;86013;85780;85220;85525;19708;164987;86044;85780;;;;
158;91455;91316;86657;86032;85819;91617;85683;77128;152423;153501;86416;87098;57573;-1;-1;;;164878;;;86416;91316;86657;85683;-1;91455;87098;164878;85819;153501;86416;91316;86657;85683;-1;91455;87098;164878;85819;153501;85683;91316;86416;-1;91617;91455;86657;85819;91455;57573;152423;153501;86657;91617;-1;85819;91316;77128;86032;-1;57573;152423;153501;91455;-1;85819;57573;152423;153501;91455;-1;85819;91455;91316;86032;85819;86657;91617;152423;153501;91316;91455;85819;86657;91617;86032;91617;85683;86657;87098;91455;173874;181071;86657;86416;;;;
165;170228;38191;170384;161605;166475;168546;162911;171910;79056;64932;168215;86123;168950;59639;86351;;;176118;;;168546;38191;171910;161605;79056;170228;162911;168950;176118;166475;168546;38191;171910;161605;79056;170228;162911;168950;176118;166475;168950;171910;176118;161605;168546;38191;166475;79056;170228;170384;59639;64932;162911;168215;79056;166475;171910;86123;86351;161605;170384;59639;64932;170228;79056;166475;170384;59639;64932;170228;79056;166475;170228;170384;161605;166475;168950;171910;79056;64932;171910;170384;161605;168950;170228;79056;170384;176118;79056;161605;168215;163528;46785;168950;168546;;;;
167;78622;57269;78848;91654;91222;18138;58833;44351;19786;79108;79063;57449;43774;87068;37018;;57683;;;;57269;57449;78848;43774;91654;79063;58833;44351;19786;91222;57269;57449;78848;43774;91654;79063;58833;44351;19786;91222;57269;78848;57449;91654;79063;43774;91222;19786;57683;78622;87068;37018;79063;18138;19786;91222;58833;44351;91654;79108;78622;87068;37018;57683;19786;91222;78622;87068;37018;57683;19786;91222;78622;78848;91654;91222;79063;18138;19786;79108;78622;78848;91654;79063;18138;19786;57683;19786;91222;44351;87068;65125;47547;78848;78622;;;;
169;86338;79040;86107;75856;78602;57933;91686;85432;85964;78614;57616;85319;165170;58042;86089;;79057;;;;57616;79040;86107;91686;86089;86338;85319;165170;57933;75856;57616;79040;86107;91686;86089;86338;85319;165170;57933;75856;91686;79040;57616;86089;86338;85319;57933;75856;86338;86107;58042;78614;57933;85432;75856;78602;165170;79057;85964;86089;86107;58042;78614;86338;75856;78602;86107;58042;78614;86338;75856;78602;86338;79040;75856;78602;91686;57933;85964;78614;86338;79040;75856;91686;57933;78602;91686;165170;78614;79057;79040;37786;85354;91686;79040;;;;
